-117.958897, 33.8177461, "Starbucks Anaheim - Brookhurst and Ball; Anaheim; 2219 W. Ball Road; Anaheim; California 928045314 >+(714) 520-0337; 23"
-117.941552, 33.8411755, "Starbucks Anaheim - Euclid and Crescent; Anaheim; 681 N. Euclid Street; Anaheim; California 92801 >+(714) 284-0365; 24"
-117.9190316, 33.7996106, "Starbucks Anaheim - Hilton; Anaheim Hotel Lobby; 777 Convention Way; Anaheim; California 92802 >+(714) 740-4791; 25"
-117.883344, 33.80564, "Starbucks Anaheim - Katella and 57 Fwy; Anaheim; 2420 E. Katella Avenue; Anaheim; California 928065901 >+(714) 634-3703; 26"
-117.914501, 33.836424, "Starbucks Anaheim - Lincoln and Anaheim; Anaheim; 110 West Lincoln Avenue; Anaheim; California 928052901 >+(714) 999-6876; 27"
-117.8938478, 33.8016084, "Starbucks Anaheim - Stadium Crossings; Anaheim; 2035 E. Katella Ave.; Anaheim; California 92805 >+(714) 634-4164; 28"
-117.8373873, 33.8549957, "Starbucks Anaheim - Tustin and 91 Fwy; Anaheim; 1070 N. Tustin Avenue; Anaheim; California 92807 >+(714) 630-1995; 29"
-117.7519675, 33.8685298, "Starbucks Anaheim - Vons-Anaheim Hills #2216; 8010 E Santa Ana Canyon Rd; Anaheim; California 928081102 >+(714) 282-7064; 30"
-117.791625, 33.8598638, "Starbucks Anaheim Hills - Anaheim Hills; 5655 E. La Palma; Anaheim Hills; California 92807 >+(714) 970-5790; 31"
-117.788734, 33.851565, "Starbucks Anaheim Hills - Santa Ana Canyon and Imperial Hwy; An; 5741 E. Santa Ana Canyon Road; Anaheim Hills; California 928073229 >+(714) 685-0871; 32"
-117.7395889, 33.8634507, "Starbucks Anaheim Hills - Sycamore Canyon Plaza; Anaheim Hil; 721 South Weir Canyon Road; Anaheim Hills; California 92808 >+(714) 998-2622; 33"
-117.7922733, 33.8513247, "Starbucks Anaheim Hills - Vons-Anaheim #2103; 5600 E Santa Ana Canyon Rd; Anaheim Hills; California 92807; 34"
-117.744369, 33.863951, "Starbucks Anaheim Hills - Weir Canyon and Monte Vista; 8295 E. Monte Vista Road; Anaheim Hills; California 928081249 >+(714) 282-0231; 35"
-122.324776, 40.456205, "Starbucks Anderson - Safeway; Anderson #273; 17539 Vierra Canyon; Anderson; California 96007; 36"
-120.5551121, 38.0799178, "Starbucks Angels Camp - Hwy 4 and Hwy 49; Angels Camp; 27 N. Main Street; Angels Camp; California 95221 >+(209) 736-1297; 37"
-121.3769868, 38.7179608, "Starbucks Antelope - Elverta and Walerga; Antelope; 4241 Elverta Road; Antelope; California 95843 >+(916) 721-5082; 38"
-121.805977, 38.003841, "Starbucks Antioch - 18th and A; Antioch; 1896 A Street; Antioch; California 94531 >+(925) 522-8207; 39"
-121.78469, 37.9674641, "Starbucks Antioch - Antioch; 4448 Lone Tree Way; Antioch; California 94509 >+(925) 778-3001; 40"
-121.7860158, 37.9679789, "Starbucks Antioch - Lone Tree and Slatten Ranch; Antioch; 5779 Lone Tree Way; Antioch; California 94531 >+(925) 754-9377; 41"
-121.805742, 37.996987, "Starbucks Antioch - Safeway-Antioch #1259; 3365 Deer Valley Rd; Antioch; California 94509 >+(925) 706-4105; 42"
-117.219273, 34.525598, "Starbucks Apple Valley - Rancheras and Hwy 18; Apple Valley; 20226 US Highway 18; Apple Valley; California 923072938 >+(760) 242-5633; 43"
-117.2442063, 34.4710284, "Starbucks Apple Valley - Target Apple Valley T-939; 19201 Bear Valley Rd; Apple Valley; California 92308; 44"
-121.9075182, 36.9786852, "Starbucks Aptos - Safeway-Aptos #640; 16 Rancho Del Mar; Aptos; California 95003;; 45"
-121.900394, 36.976488, "Starbucks Aptos - Soquel and Trout Gulch; Aptos; 105 B Post Office Drive; Aptos; California 95033 >+(831) 687-0921; 46"
-118.0233633, 34.1401092, "Starbucks Arcadia - 300 E. Huntington Dr.; Arcadia; 300 E Huntington Drive; Arcadia; California 91006 >+(626) 574-1971; 47"
-118.0231713, 34.1084371, "Starbucks Arcadia - Albertsons-Arcadia #6561; 298 E Live Oak Ave; Arcadia; California 91006 >+(626) 446-1416; 48"
-118.055763, 34.123952, "Starbucks Arcadia - Arcadia; 733 West Naomi; Arcadia; California 91006 >+(626) 447-5094; 49"
-118.0679687, 34.1222754, "Starbucks Arcadia - Vons; Arcadia #3208; 745 E Naomi Ave; Arcadia; California 91007; 50"
-120.6056152, 35.120793, "Starbucks Arroyo Grande - Grand and Courtland; Arroyo Grande; 1421 Grand Ave; Arroyo Grande; California 93420 >+(805) 489-8334; 51"
-120.5916503, 35.124254, "Starbucks Arroyo Grande - West Branch and Rancho Parkway; 924 West Branch; Arroyo Grande; California 93420 >+(805) 473-9492; 52"
-118.0820959, 33.8731406, "Starbucks Artesia - Pioneer and Artesia; Artesia; 11809 Artesia Blvd.; Artesia; California 907014002 >+(562) 860-5444; 53"
-120.6652768, 35.4742345, "Starbucks Atascadero - Albertsons-Atascadero #1690/6390; 8200 Curbaril Ave.; Atascadero; California 93422 >+(805) 462-0379; 54"
-120.703017, 35.526347, "Starbucks Atascadero - El Camino and Santa Cruz; Atascadero; 955 El Camino Real; Atascadero; California 934221424 >+(805) 460-9354; 55"
-120.6628832, 35.4847231, "Starbucks Atascadero - El Camino Real and Morro; Atascadero; 7135 El Camino Real; Atascadero; California 93422 >+(805) 462-1849; 56"
-120.613517, 37.360403, "Starbucks Atwater - Bellevue and Winton; Atwater; 1861 Bellevue Road; Atwater; California 95301 >+(209) 357-2491; 57"
-121.080553, 38.877258, "Starbucks Auburn - 660 Auburn Folsom Rd; Auburn; California 95603 >+(530) 889-8023; 58"
-121.0761354, 38.9039465, "Starbucks Auburn - Auburn Town Center; 392 Elm Avenue; Auburn; California 95603 >+(530) 823-1528; 59"
-121.0921811, 38.9424887, "Starbucks Auburn - Bell and Highway 49; Auburn; 2815 Bell Road; Auburn; California 95603 >+(530) 887-1874; 60"
-121.094254, 39.042494, "Starbucks Auburn - Hwy 49 and Combie; Auburn; 10005 Combie Rd; Auburn; California 95602 >+(530) 268-0634; 61"
-121.0581569, 38.9208372, "Starbucks Auburn - Lincoln and Foresthill; Auburn; 13345 Lincoln Way; Auburn; California 95603 >+(530) 745-0661; 62"
-117.8836492, 34.1287061, "Starbucks Azusa - Alosta and Barranca; Azusa; 1119 E. Alosta Avenue; Azusa; California 917022740 >+(626) 335-6763; 63"
-117.907804, 34.133419, "Starbucks Azusa - Foothill and Azusa; Azusa; 118 W. Foothill Blvd.; Azusa; California 917022524 >+(626) 334-7267; 64"
-116.061108, 35.410587, "Starbucks Baker - 56383 Mojave Pointe; Baker; California 92309 >+(760) 733-4128; 65"
-119.0152803, 35.3811734, "Starbucks Bakersfield - 24th and L Street; Bakersfield; 1201 24th Street; Bakersfield; California 933012310 >+(661) 324-1267; 66"
-119.0933142, 35.3182721, "Starbucks Bakersfield - Albertsons-Bakersfield #6325; 7900 White Lane; Bakersfield; California 93311 >+(661) 836-9691; 67"
-119.14677, 35.383375, "Starbucks Bakersfield - Albertsons-Bakersfield #6377; 13045 Rosedale Hwy; Bakersfield; California 93312 >+(661) 587-0153; 68"
-119.040919, 35.295882, "Starbucks Bakersfield - Albertsons; Bakersfield #6323; 3500 Panama Ln; Bakersfield; California 93313; 69"
-119.102309, 35.339918, "Starbucks Bakersfield - Bakersfield Marketplace; 9000 Ming Avenue; Bakersfield; California 93311 >+(661) 665-8065; 70"
-119.0187614, 35.3685699, "Starbucks Bakersfield - Chester and California; Bakersfield; 1200 Chester Avenue; Bakersfield; California 93301 >+(661) 336-0645; 71"
-119.092107, 35.399764, "Starbucks Bakersfield - Coffee and Hageman; Bakersfield; 4420 Coffee Road; Bakersfield; California 93308 >+(661) 587-8786; 72"
-119.093422, 35.3544124, "Starbucks Bakersfield - Coffee and Stockdale Hwy; Bakersfield; 8200 Stockdale Highway; Bakersfield; California 93311 >+(661) 837-4053; 73"
-119.09229, 35.310598, "Starbucks Bakersfield - Gosford and Pacheco; Bakersfield; 5041 Gosford Road; Bakersfield; California 933134993 >+(661) 664-9589; 74"
-119.0318847, 35.3393206, "Starbucks Bakersfield - Ming and Hwy 99; Bakersfield; 2701 Ming Avenue; Bakersfield; California 93304 >+(661) 834-8949; 75"
-118.967372, 35.3936573, "Starbucks Bakersfield - Mt Vernon and Hwy 178; Bakersfield; 2659 Mt Vernon Avenue; Bakersfield; California 933062900 >+(661) 871-6497; 76"
-119.0582399, 35.4124316, "Starbucks Bakersfield - Olive and Knudsen; Bakersfield; 5210 Olive Drive; Bakersfield; California 93308 >+(661) 399-4090; 77"
-118.949682, 35.397689, "Starbucks Bakersfield - Oswell and Auburn; Bakersfield; 2701 Oswell Street; Bakersfield; California 933062701 >+(661) 871-6041; 78"
-119.026318, 35.295887, "Starbucks Bakersfield - Panama and Colony; Bakersfield; 2200 Panama Lane; Bakersfield; California 93301 >+(661) 396-0579; 79"
-119.1044186, 35.3834593, "Starbucks Bakersfield - Rosedale and Calloway; Bakersfield; 9200 Rosedale Hwy; Bakersfield; California 93312 >+(661) 587-3661; 80"
-119.0611129, 35.3558251, "Starbucks Bakersfield - Stockdale Village; Bakersfield; 5620-A California Avenue; Bakersfield; California 93309 >+(661) 631-0107; 81"
-119.066401, 35.3544, "Starbucks Bakersfield - Vons-Bakersfield #1969; 5700 Stockdale Hwy; Bakersfield; California 93309; 82"
-119.102266, 35.339929, "Starbucks Bakersfield - Vons; Bakersfield #2420; 9000 Ming Ave; Bakersfield; California 93311 >+(970) 879-3290; 83"
-119.054617, 35.31791, "Starbucks Bakersfield - White and Stine; Bakersfield; 4701 White Lane; Bakersfield; California 933096392 >+(661) 833-6927; 84"
-117.979189, 34.070182, "Starbucks Baldwin Park - Baldwin Park and Francisquito; 3133 Baldwin Park Blvd; Baldwin Park; California 917064783 >+(626) 338-1321; 85"
-117.9679021, 34.0645267, "Starbucks Baldwin Park - Puente and Francisquito; Baldwin Park; 1620 Puente Avenue; Baldwin Park; California 917065952 >+(626) 338-5018; 86"
-117.959354, 34.072138, "Starbucks Baldwin Park - Puente and The 10 Fwy; Baldwin Park; 14540 Baldwin Park Towne Center Dr.; Baldwin Park; California 917065500 >+(626) 337-9935; 87"
-116.94669, 33.922899, "Starbucks Banning - Albertsons-Banning #6512; 300 S Highland Springs Ave #7; Banning; California 92220 >+(951) 769-1779; 88"
-116.901624, 33.925566, "Starbucks Banning - Ramsey and 22nd Street; Banning; 2270 West Ramsey Street; Banning; California 922203708 >+(951) 922-3830; 89"
-117.115208, 34.867886, "Starbucks Barstow - 2843 Lenwood Blvd.; Barstow; 2849 Lenwood Blvd.; Barstow; California 923119587 >+(760) 253-4474; 90"
-117.082883, 34.849302, "Starbucks Barstow - Lenwood and I-15; Barstow; 2834 Lenwood Road; Barstow; California 923119589 >+(760) 253-2483; 91"
-117.003309, 34.893867, "Starbucks Barstow - Main and I-15; Barstow; 1620 E. Main Street; Barstow; California 923113232 >+(760) 255-1604; 92"
-116.9771892, 33.9473131, "Starbucks Beaumont - 14th St. and Beaumont Ave; Beaumont; 1420 Beaumont Avenue; Beaumont; California 922234704 >+(951) 845-2120; 93"
-118.1879048, 33.9710815, "Starbucks Bell - Altantic and Florence; Bell (UCO); 7121 Atlantic Blvd.; Bell; California 90201 >+(323) 560-4458; 94"
-118.1645153, 33.9691301, "Starbucks Bell Gardens - Eastern and Florence (UCO); 7000-F Eastern Avenue; Bell Gardens; California 90201 >+(323) 560-6355; 95"
-118.1425621, 33.8756777, "Starbucks Bellflower - Lakewood and Artesia; Bellflower; 17254 Lakewood Blvd.; Bellflower; California 907066222 >+(562) 804-5338; 96"
-122.2937466, 37.5106475, "Starbucks Belmont - Belmont; N. California; 1071 Alameda De Las Pulgas; Belmont; California 94002 >+(650) 594-9663; 97"
-122.2756872, 37.5199976, "Starbucks Belmont - Ralston and ElCamino; Belmont; 1050-A El Camino Real; Belmont; California 94002 >+(650) 654-5533; 98"
-122.2753361, 37.5196863, "Starbucks Belmont - Safeway-Belmont #1138; 1100 El Camino Real; Belmont; California 94002 >+(650) 596-1730; 99"
-122.1643155, 38.0663964, "Starbucks Benicia - Benicia; 800 Southampton Drive; Benicia; California 94510 >+(707) 745-6233; 100"
-122.160612, 38.047032, "Starbucks Benicia - Harbor Walk; Benicia; 328 First Street; Benicia; California 94510 >+(707) 751-3864; 101"
-122.155375, 38.054388, "Starbucks Benicia - Safeway; Benicia #774; 50 Solano Square; Benicia; California 94510; 102"
-122.2658013, 37.8704177, "Starbucks Berkeley - 2128 Oxford Street; Berkeley; California 94704 >+(510) 486-1840; 103"
-122.2677891, 37.8689332, "Starbucks Berkeley - 2224 Shattuck; Berkeley; 2224 Shattuck Avenue; Berkeley; California 94704 >+(510) 843-6806; 104"
-122.2691938, 37.8782862, "Starbucks Berkeley - Shattuck and Cedar; Berkeley; 1600 Shattuck Avenue; Berkeley; California 94709 >+(510) 848-7155; 105"
-122.2798783, 37.8913475, "Starbucks Berkeley - Solano Avenue; 1799 Solano Avenue; Berkeley; California 94707 >+(510) 525-5885; 106"
-118.4024824, 34.0703958, "Starbucks Beverly Hills - Beverly Drive; 428 North Beverly Drive; Beverly Hills; California 90210 >+(310) 271-1692; 107"
-118.409348, 34.066968, "Starbucks Beverly Hills - Beverly Hills Triangle; 9844 Wilshire Blvd.; Beverly Hills; California 90210 >+(310) 552-3133; 108"
-118.3762348, 34.063751, "Starbucks Beverly Hills - La Cienega and Gregory Way; Beverly H; 257 S. La Cienega Blvd.; Beverly Hills; California 90211 >+(310) 659-9562; 109"
-118.3890428, 34.0592886, "Starbucks Beverly Hills - Olympic/Doheny; 9049 Olympic Blvd.; Beverly Hills; California 90211 >+(310) 275-0253; 110"
-118.3990651, 34.0649065, "Starbucks Beverly Hills - South Beverly Drive; 202 South Beverly Drive; Beverly Hills; California 90212 >+(310) 271-2133; 111"
-116.882693, 34.247515, "Starbucks Big Bear Lake - Big Bear and Christmas Tree Lane; Big; 42140 Big Bear Blvd.; Big Bear Lake; California 92315 >+(909) 866-3203; 112"
-116.9166285, 34.2411601, "Starbucks Big Bear Lake - Village and Paine; Big Bear Lake; 40568 Village Drive; Big Bear Lake; California 92315 >+(909) 878-5094; 113"
-116.8834377, 34.2500384, "Starbucks Big Bear Lake - Vons-Big Bear Lake #2374; 42170 Big Bear Blvd; Big Bear Lake; California 92532; 114"
-118.395418, 37.370429, "Starbucks Bishop - Main and Sierra; Bishop; 905 North Main Street; Bishop; California 935142405 >+(760) 872-6582; 115"
-118.3957298, 37.3739971, "Starbucks Bishop - Safeway-Bishop #1753; 1190 N Main St; Bishop; California 93514; 116"
-117.2086773, 34.2469486, "Starbucks Blue Jay - Jensen's Finest Foods-Blue Jay; 27264 Highway 189; Blue Jay; California 92317 >+(909) 337-8484; 117"
-114.579983, 33.610601, "Starbucks Blythe - Albertsons-Blythe #6587; 840 E Hobson Way; Blythe; California 92225; 118"
-114.6049019, 33.6102784, "Starbucks Blythe - Hobsonway and Lovekin; Blythe; 745 W. Hobsonway; Blythe; California 922251514 >+(760) 921-8076; 119"
-117.0228435, 32.6694052, "Starbucks Bonita - 5030 Bonita Road; Bonita; California 919021701 >+(619) 479-0671; 120"
-117.032729, 32.660781, "Starbucks Bonita - Vons; Bonita #2130; 4404 Bonita Rd; Bonita; California 91902; 121"
-114.8460419, 35.9741735, "Starbucks Boulder City - Nevada Hwy and Buchanan; 1048 Nevada Highway (US 93); Boulder City; Nevada 890051825 >+(702) 294-0580; 122"
-117.8655865, 33.9109615, "Starbucks Brea - Albertsons-Brea #6141; 2500 E Imperial Hwy #158; Brea; California 92821 >+(714) 671-1180; 123"
-117.9007504, 33.9188538, "Starbucks Brea - Birch Street Promenade; 260 West Birch Street; Brea; California 92821 >+(714) 529-2939; 124"
-117.9003792, 33.9165075, "Starbucks Brea - Brea Gateway; 101 West Imperial Highway; Brea; California 92821 >+(714) 529-2606; 125"
-117.8794157, 33.9128277, "Starbucks Brea - Brea II; 435 South Associated Road; Brea; California 92821 >+(714) 529-5288; 126"
-117.8524703, 33.9094113, "Starbucks Brea - Valencia and Imperial; Brea; 525 Valencia Avenue; Brea; California 928236347 >+(714) 528-1254; 127"
-121.6962, 37.943831, "Starbucks Brentwood - 7760 Brentwood Blvd; Brentwood; California 94513 >+(925) 634-7941; 128"
-121.7285473, 37.9253512, "Starbucks Brentwood - Balfour and Fairview and Safeway; 3150 Balfour Road; Brentwood; California 94513 >+(925) 513-2281; 129"
-121.6905338, 37.9255332, "Starbucks Brentwood - Highway 4 and Balfour; Brentwood; 8610 Brentwood Blvd.; Brentwood; California 94513 >+(925) 516-4581; 130"
-121.7397965, 37.9471764, "Starbucks Brentwood - Hwy 4 and Sand Creek; Brentwood; 2530 Sand Creek Road; Brentwood; California 94513 >+(925) 634-2319; 131"
-118.4907061, 34.048517, "Starbucks Brentwood - San Vicente and 26th; 13050 San Vicente Blvd.; Brentwood; California 90049 >+(310) 395-8212; 132"
-117.9902715, 33.8468188, "Starbucks Buena Park - La Palma and Dale; Buena Park; 8231 La Palma Avenue; Buena Park; California 906203205 >+(714) 523-7915; 133"
-118.030457, 33.831808, "Starbucks Buena Park - Lincoln and Valley View; Buena Park; 5897 Lincoln Ave.; Buena Park; California 906203461 >+(714) 484-0634; 134"
-117.9979486, 33.85122, "Starbucks Buena Park - Movieland Wax Museum; Buena Park; 7711 Beach Blvd.; Buena Park; California 90620 >+(714) 522-2599; 135"
-118.002173, 33.858879, "Starbucks Buena Park - Target Buena Park T-2082; 7530 Orangethorpe Ave; Buena Park; California 90621 >+(714) 690-0917; 136"
-114.5864693, 35.1215669, "Starbucks Bullhead City - Safeway-Bullhead City #248; 1751 Highway 95; Bullhead City; Arizona 86442; 137"
-118.3000448, 34.1742132, "Starbucks Burbank - Alameda and San Fernando; 113 East Alameda Ave; Burbank; California 91502 >+(818) 567-4355; 138"
-118.3450381, 34.1605547, "Starbucks Burbank - Albertsons-Burbank #6315; 3830 W. Verdugo Ave.; Burbank; California 91505 >+(818) 954-0817; 139"
-118.3405353, 34.1540115, "Starbucks Burbank - Burbank Center (aka Disney Bldg); 3800 West Alameda Avenue; Burbank; California 915054340 >+(818) 559-6578; 140"
-118.3106831, 34.1823254, "Starbucks Burbank - Downtown Burbank; 300 N. San Fernando Road; Burbank; California 91502 >+(818) 567-0630; 141"
-118.345766, 34.1555122, "Starbucks Burbank - Oak Street and Pass Avenue; 347 N Pass Ave; Burbank; California 91505 >+(818) 841-8534; 142"
-118.3148701, 34.1625856, "Starbucks Burbank - Rancho Market Place; 1190 Alameda Avenue; Burbank; California 91506 >+(818) 557-6604; 143"
-118.3177664, 34.1874541, "Starbucks Burbank - San Fernando and Walnut; Burbank; 1001 North San Fernando Blvd.; Burbank; California 915044329 >+(818) 953-9817; 144"
-118.327053, 34.156386, "Starbucks Burbank - Sodexho at Disney Burbank Video / Co; 500 South Buena Vista Street; Burbank; California 91521; 145"
-118.3234171, 34.1877906, "Starbucks Burbank - The Great Indoors-Burbank; 1301 N Victory Place; Burbank; California 91502; 146"
-118.3453339, 34.1523905, "Starbucks Burbank - Toluca Lake; 4207 Riverside Drive; Burbank; California 91505 >+(818) 563-9830; 147"
-118.3217306, 34.1842517, "Starbucks Burbank - Victory and Empire; Burbank; 1711 North Victory Place; Burbank; California 91502 >+(818) 843-3979; 148"
-118.3139658, 34.1628706, "Starbucks Burbank - Vons-Burbank #2214; 1110 Alameda Ave.; Burbank; California 91506; 149"
-118.345477, 34.1549717, "Starbucks Burbank - Vons-Burbank #3083; 301 N Pass Ave; Burbank; California 915053859 >+(818) 848-9542; 150"
-118.3363328, 34.1524831, "Starbucks Burbank - Warner Bros Studio Plaza Lobby; 3400 Riverside Drive; Burbank; California 91505 >+(818) 954-3460; 151"
-118.3407901, 34.1500624, "Starbucks Burbank - Warner Brothers Studio; 4000 Warner Blvd; Burbank; California 91505 >+(818) 977-3460; 152"
-122.3648797, 37.5859524, "Starbucks Burlingame - Broadway and Laguna; Burlingame; 1230 Broadway; Burlingame; California 94010 >+(650) 344-0747; 153"
-122.3459827, 37.5792681, "Starbucks Burlingame - Burlingame Ave; 1160 Burlingame Avenue; Burlingame; California 94010 >+(650) 348-5138; 154"
-122.3852797, 37.5960341, "Starbucks Burlingame - Murchison and El Camino; Burlingame; 1865 El Camino Real; Burlingame; California 94010 >+(650) 652-3929; 155"
-119.4117611, 35.4098795, "Starbucks Buttonwillow - I-5 and Hwy 58; Buttonwillow; 20673 Tracy Avenue; Buttonwillow; California 93206 >+(661) 764-6774; 156"
-121.640598, 37.8899548, "Starbucks Byron - Hwy 4 and Bixler; Discovery Bay; 14804 Hwy 4; Byron; California 94514 >+(925) 513-4991; 157"
-116.813309, 33.926373, "Starbucks Cabazon - Hwy 10 and Fields Rd.; Cabazon; 48750 Seminole Dr; Cabazon; California 92230 >+(951) 849-2149; 158"
-118.699546, 34.144046, "Starbucks Calabasas - Agoura and Las Virgenes; Calabasas; 26531 Agoura Road; Calabasas; California 91301 >+(818) 878-0503; 159"
-118.6993963, 34.1438121, "Starbucks Calabasas - Albertsons-Calabasas #6335; 26521 Agoura Road; Calabasas; California 91302; 160"
-118.64023, 34.156929, "Starbucks Calabasas - Calabasas Rd and Park Granada; 4776 Commons Way; Calabasas; California 91302 >+(818) 591-8067; 161"
-115.498889, 32.679016, "Starbucks Calexico - Hwy 111 and Hwy 98; Calexico; 1113 Imperial West; Calexico; California 922314808 >+(760) 357-8071; 162"
-119.0697838, 34.2220374, "Starbucks Camarillo - Camarillo; 540 Las Posas Road; Camarillo; California 93010 >+(805) 383-7130; 163"
-119.036419, 34.237007, "Starbucks Camarillo - Las Posas and Arneill; Camarillo; 2508 Las Posas Road; Camarillo; California 93011 >+(805) 384-0353; 164"
-119.0733129, 34.2160059, "Starbucks Camarillo - Target Camarillo T-1027; 209 W Ventura Blvd; Camarillo; California 93010; 165"
-119.004289, 34.215814, "Starbucks Camarillo - Verdugo and Camino Ruiz; Camarillo; 5011 Verdugo Way; Camarillo; California 930128658 >+(805) 484-6887; 166"
-119.038812, 34.225815, "Starbucks Camarillo - Vons-Camarillo #1672; 820 Arnell Rd; Camarillo; California 93010 >+(805) 482-8802; 167"
-118.9977001, 34.2284217, "Starbucks Camarillo - Vons-Camarillo #2094; 5275 Mission Oaks Blvd; Camarillo; California 93010; 168"
-120.9744444, 38.6581272, "Starbucks Cameron Park - Coach and Strolling Hills -Cameron Pk; 3317 Coach Lane; Cameron Park; California 95682 >+(530) 677-0851; 169"
-120.9699, 38.658124, "Starbucks Cameron Park - Safeway; Cameron Park #1618; 3380 Coach Lane; Cameron Park; California 95682; 170"
-121.9822962, 37.285884, "Starbucks Campbell - 1820 W Campbell Ave; Campbell; California 95008 >+(408) 379-2930; 171"
-121.9450848, 37.287013, "Starbucks Campbell - 267 E. Campbell Avenue; Campbell; California 95008 >+(408) 364-0846; 172"
-121.945762, 37.2698637, "Starbucks Campbell - Camden and Curtner; Campbell; 1228 Camden Avenue; Campbell; California 95008 >+(408) 371-1332; 173"
-121.944153, 37.294279, "Starbucks Campbell - Hamilton and Central; Campbell; 330 East Hamilton Ave; Campbell; California 95008 >+(408) 370-2493; 174"
-121.9316237, 37.2927298, "Starbucks Campbell - Hamilton Plaza; 1696 S Bascom Avenue; Campbell; California 95008 >+(408) 371-6703; 175"
-121.948819, 37.280907, "Starbucks Campbell - Safeway; Campbell #1293; 2341 Winchester Blvd; Campbell; California 95008 >+(408) 364-6880; 176"
-118.5971561, 34.2010252, "Starbucks Canoga Park - 21355 Sherman Way; Canoga Park; California 913031547 >+(818) 887-5152; 177"
-118.605718, 34.191955, "Starbucks Canoga Park - Target Woodland Hills/TopangaT-2143; 6700 Topanga Canyon Blvd; Canoga Park; California 91303; 178"
-118.6058364, 34.190465, "Starbucks Canoga Park - Topanga Plaza; 6600 Topanga Canyon Blvd.; Canoga Park; California 91303 >+(818) 999-2653; 179"
-118.4581338, 34.4161097, "Starbucks Canyon Country - Albertsons-Canyon Country #6308; 18571 Soledad Canyon Rd; Canyon Country; California 91351; 180"
-121.965162, 36.976694, "Starbucks Capitola - Capitola Mall; 1855 41st Avenue- Space F01; Capitola; California 95010 >+(831) 479-9651; 181"
-121.9648535, 36.976578, "Starbucks Capitola - Capitola; 1955 41st Avenue; Capitola; California 95010 >+(831) 464-8091; 182"
-117.2826386, 33.021344, "Starbucks Cardiff - San Elijo and Birmingham-Cardiff; 2081 San Elijo Avenue; Cardiff; California 920071741 >+(760) 753-8867; 183"
